"district_id" "ocd_id" "district_type" "office_title" "figure_name" "nome_urna" "figure_id" "party_id" "url" "district_name" "party"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "DOMINGOS BRUNO GONÇALVES MARQUES" "BRUNO MARQUES" "65065" "PC do B" "ne" "Pará" "Partido Comunista do Brasil"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOAO DE NAZARE PINGARILHO NETO" "JOAO PINGARILHO" "19777" "PODE" "https://www.facebook.com/joaomassamix/" "Pará" "Podemos"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "BARBARA MARIA MORAIS DE CASTRO" "BÁRBARA MARIA" "70789" "AVANTE" "ne" "Pará" "Avante"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "ENILDE DE FIGUEIREDO PINHEIRO" "ENILDE PINHEIRO" "5178" "PATRI" "https://www.facebook.com/enilde.pinheiro.1" "Pará" "Patriota"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSEFRAN DA SILVA ALMEIDA" "FRANCK" "17007" "PSL" "ne" "Pará" "Partido Social Liberal"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ROSIVALDO PEREIRA MACIEL" "ROSIVALDO MACIEL" "10511" "PRB" "https://www.facebook.com/Pr-Rosivaldo-Maciel-286043995516429/" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSE ALVES DE SOUSA" "DOGINHO" "14789" "PTB" "https://www.facebook.com/josealvesdesousa.doginhosousa.5" "Pará" "Partido Trabalhista Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GERALDO DA SILVA TAVARES" "GERALDO TAVARES" "20147" "PSC" "ne" "Pará" "Partido Social Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FRANCISCO CLEANS ALMEIDA BOMFIM" "BOMFIM" "43555" "PV" "https://www.facebook.com/cleans.bomfim" "Pará" "Partido Verde"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "PEDRO PAULO AMORIM BARATA" "CORONEL BARATA" "31765" "PHS" "https://www.facebook.com/pedropaulo.barata?hc_ref=ARR4Tad1XJ9IO1KiktXreCnhVy33aCHnOjHU_3bUF5yRRctbUlUAgr801xrUw2nUQIc&__xts__[0]=68.ARBMk-hThGn1TqRj5TSRSkbl9rfH0ubqu8dlmr48bKzn_RMeJ8sBvseMvBAW2v01IQvbevOPzeBNuo2YAhkx09-3I_ST4JYH36laJ6t3RVLstdIFi6NVatJxZ1V-nW8mFpwKsU2p1j7P&__tn__=lC-R" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RUI BATISTA LOPES" "RUI LOPES" "54120" "PPL" "ne" "Pará" "Partido Pátria Livre"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WELLGTON FERREIRA DA SILVA" "JIRIPOCA DA POSITIVA" "55888" "PSD" "https://www.facebook.com/jiripocapositiva" "Pará" "Partido Social Democrático"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ROBSON MACEDO DE OLIVEIRA" "ROBSON MACEDO" "10200" "PRB" "ne" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARCIO LUCAS FERREIRA MORAES" "LUCAS MORAES" "14555" "PTB" "https://www.facebook.com/Lucasmoraes14555/" "Pará" "Partido Trabalhista Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "CARLOS ALBERTO GONÇALVES MIRANDA" "BETO MIRANDA" "45144" "PSDB" "https://www.facebook.com/Beto-Miranda-1685530595014345/?hc_ref=ART8SriufnQHAtFoA-wejLBrlaThMSRd6HIZdoV9gJGu484kBKuUiOFOaOvc7KiRzsE&fref=nf" "Pará" "Partido da Social Democracia Brasileira"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ILKER MORAES FERREIRA" "ILKER MORAES" "31100" "PHS" "https://www.facebook.com/IlkerMoraees/?ref=br_rs" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ANDRÉ LUIS ASSUNÇÃO DE FARIAS" "PROF. ANDRÉ FARIAS" "13310" "PT" "https://www.facebook.com/prof.andrefarias" "Pará" "Partido dos Trabalhadores"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA DAS GRAÇAS TENORIO COQUEIRO" "GRAÇA COQUEIRO" "43666" "PV" "https://www.facebook.com/graca.tenorio.9?ref=br_rs" "Pará" "Partido Verde"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "OZIEL MIGUEL DA SILVA" "OZIEL NOTA 10" "20020" "PSC" "NE" "Pará" "Partido Social Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOÃO BOSCO SANTOS SILVA" "JOÃO BOSCO" "70007" "AVANTE" "https://www.facebook.com/profile.php?id=100011329732969" "Pará" "Avante"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "LUIZ SERGIO BORGES" "LUIZ SERGIO" "31131" "PHS" "https://www.facebook.com/luizsergio.borges.9" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ROSONEIDE BRITO DA SILVA" "ROSE DO PORÇÃO" "12999" "PDT" "ne" "Pará" "Partido Democrático Trabalhista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ELIETE CRISTINA ALVES BORGES" "DELEGADA ELIETE" "15215" "MDB" "https://www.facebook.com/delegadaelietealves" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "FRANCISCO ALVES DE AGUIAR" "CHAPADINHA" "1977" "PODE" "https://www.facebook.com/chapadinha1977/" "Pará" "Podemos"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "CLAUDIOMAR DIAS DE ALMEIDA" "CLAUDIO ALMEIDA" "3611" "PTC" "https://www.facebook.com/claudioalmeida.pr22" "Pará" "Partido Trabalhista Cristão"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "CÁSSIO COELHO ANDRADE" "CÁSSIO ANDRADE" "4011" "PSB" "https://www.facebook.com/cassioandradepsb/" "Pará" "Partido Socialista Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ANTONIO FABIO MEDEIROS SACRAMENTO" "FABIO SACRAMENTO" "23456" "PPS" "https://www.facebook.com/fabiosacramentodeputado/" "Pará" "Partido Popular Socialista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RICARDO FIGUEIREDO PINTO" "PROF RICARDO PINTO" "31999" "PHS" "ne" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "FRANCISCO EDVALDO XAVIER BEZERRA" "SARGENTO XAVIER" "3390" "PMN" "https://www.facebook.com/sgtxavieroficial/" "Pará" "Partido da Mobilização Nacional"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GERSON MENEZES DA SILVA" "DRº SAÚDE" "45192" "PSDB" "ne" "Pará" "Partido da Social Democracia Brasileira"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RENÉ MARCELO VALENTIM" "RENÉ MARCELO" "15333" "MDB" "https://www.facebook.com/reneapresentador/" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ATHILON DAMASCENO RABELO" "ATHILON RABELO" "35100" "PMB" "https://www.facebook.com/profile.php?id=100008382725925" "Pará" "Partido da Mulher Brasileira"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA INEZ MONTEIRO DA ROSA" "INES ROSA" "15235" "MDB" "ne" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "PRISCILA ALVES MAGNO" "PRISCILA MAGNO" "50789" "PSOL" "https://www.facebook.com/priscila.alvesmagno" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "LEVI MONTEIRO SOARES" "IRMÃO LEVI MONTEIRO" "20222" "PSC" "ne" "Pará" "Partido Social Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "IORLANDIO GONÇALVES DA SILVA" "IORLANDIO GONÇALVES" "10555" "PRB" "https://www.facebook.com/iorlandio.goncalves" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "REGINA MARIA MARTINS BRITO" "REGINA BRITO" "5020" "PSOL" "https://www.facebook.com/regina.brito.315" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FABIOLA SOUZA NOVA BRITTO FEIO" "FABIOLA FEIO" "31011" "PHS" "https://www.facebook.com/fabiolafeiophs/" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "CLAUDIA PINHEIRO DOS SANTOS" "CLAUDIA SANTOS" "12777" "PDT" "ne" "Pará" "Partido Democrático Trabalhista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "PAULO HENRIQUE PAMPLONA DE FREITAS" "PAULO PAMPLONA" "36147" "PTC" "ne" "Pará" "Partido Trabalhista Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GELMA FERREIRA BRABO" "GELMA BRABO" "51233" "PATRI" "ne" "Pará" "Patriota"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SANDRA OLIVIA CARDOSO MENDES" "PROFESSORA SANDRA MENDES" "35152" "PMB" "https://www.facebook.com/sandra.mendes.18" "Pará" "Partido da Mulher Brasileira"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GEOVAN PINHERIO MARTINS" "GEOVAN MARTINS" "15015" "MDB" "https://www.facebook.com/PaginaGeovanMartins/" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "PAULO ROBERTO MARQUES MARTINS" "BEBETO" "10199" "PRB" "https://www.facebook.com/pauloroberto.marquesmartins" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "VANDERLEI SILVA DE ATAIDE" "VANDERLEI ATAIDE" "17777" "PSL" "ne" "Pará" "Partido Social Liberal"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "GUSTAVO EZEQUIEL DA SILVA ROCHA" "GUSTAVO ROCHA" "5470" "PPL" "https://www.facebook.com/profile.php?id=100008279504047" "Pará" "Partido Pátria Livre"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WAGNER WENDELL SILVA RIBEIRO" "WAGNER CABANNO" "50100" "PSOL" "https://www.facebook.com/wagner.cabanno" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RAIMUNDO MARQUES DE AZEVEDO" "RAIDIESEEL" "77001" "SOLIDARIEDADE" "ne" "Pará" "Solidariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSE DANIEL ANDION FARIAS" "DR. DANIEL FARIAS" "27333" "DC" "https://www.facebook.com/josedanielandion.farias" "Pará" "Democracia Cristã"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "TIAGO TEIXEIRA DE SOUZA" "TIAGO TEIXEIRA" "50007" "PSOL" "https://www.facebook.com/TiagoTeixeira.br/" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSUE DOS REIS DE SOUSA" "JOSUE EVANGELISTA" "27123" "DC" "https://www.facebook.com/JosueEvangelistaOficial/" "Pará" "Democracia Cristã"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "MARISA ALVES ROMÃO" "MARISA ROMÃO" "3131" "PHS" "https://www.facebook.com/marisa.romao1?ref=br_rs" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSÉ AMERICO DA SILVA" "VIADO DA BIKE" "77024" "SOLIDARIEDADE" "ne" "Pará" "Solidariedade"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "JOSE CARLOS LIMA DA COSTA" "ZÉ CARLOS DO PV" "4343" "PV" "https://www.facebook.com/zecarlosdopv/" "Pará" "Partido Verde"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA GORETI LAURIDO COSTA" "MARIA GORETI" "51232" "PATRI" "ne" "Pará" "Patriota"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "EVERALDO NASCIMENTO DE SOUSA" "EVERALDO ALEIXO" "7788" "SOLIDARIEDADE" "https://www.facebook.com/everaldo.aleixo" "Pará" "Solidariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SILVERIO ALBANO FERNANDES" "SILVERIO FERNANDES" "19230" "PODE" "https://www.facebook.com/profile.php?id=100005594893602&hc_ref=ARR49yotUPyUCfZm9tEO1Ar4EQ68wNYlIpduMtqc0oUmpDMMsU9VYImkObBZKIcSHJM&__xts__[0]=68.ARBqVH4t8e_Bx_eEaQt9YRPGNkZ1tGmnByomLO3-i3wQCyoVHJ8DwBwZrsBA-HO5tm-rLnP-td0jkfO5S_MydQVVaJ3W61v22EVDUBEV694gf2kzZr3mCBwHOuljD3eVw2nwWTkIowAj&__tn__=lC-R" "Pará" "Podemos"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "MITERRAN LOPES FEITOSA" "MITERRAN FEITOSA" "5422" "PPL" "https://www.facebook.com/miterranfeitosa" "Pará" "Partido Pátria Livre"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "GILMAR GOMES DOS SANTOS" "GILMAR DO RUBI" "77012" "SOLIDARIEDADE" "https://www.facebook.com/djgilmardorubi" "Pará" "Solidariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RAIMUNDO VALRY DE MORAIS" "VALRY MORAIS" "31222" "PHS" "https://www.facebook.com/ValryMoraisOficial/" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MICHELE TATIANE GONÇALVES MAGNO" "TATI" "31414" "PHS" "ne" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SUELI MARIA SANTOS REIS" "SUELI REIS" "35015" "PMB" "https://www.facebook.com/sueli.reis.35977" "Pará" "Partido da Mulher Brasileira"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "SAMUEL AUGUSTO SIQUEIRA FILHO" "SAMUEL SIQUEIRA" "2828" "PRTB" "ne" "Pará" "Partido Renovador Trabalhista Brasileiro"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "DEYSE ARAUJO MENDES" "DEYSE ARAUJO" "3112" "PHS" "https://www.facebook.com/deysemendesw" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOCILÉIA PINTO MIRANDA" "PROFESSORA LÉIA PINTO" "50050" "PSOL" "ne" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WELITO PEREIRA DOS SANTOS" "SARUÊ DA RODOVIÁRIA" "11230" "PP" "ne" "Pará" "Progressistas"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "OSVALDO NATALINO DUARTE DOS SANTOS" "ROFESSOR NATALINO" "54054" "PPL" "https://www.facebook.com/Professor-Natalino-192495614663159/" "Pará" "Partido Pátria Livre"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "EVERSON CARLOS QUUARESMA DA SILVA" "EVERSON CARLOS" "1234" "PDT" "https://www.facebook.com/EversonCarlosOficial/" "Pará" "Partido Democrático Trabalhista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ROSEMARY MACANEIRO" "ROSEMARY" "31258" "PHS" "https://www.facebook.com/cantora.rosemarie" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "EVA ELIANA DE SOUZA ROCHA" "EVA ROCHA" "40555" "PSB" "ne" "Pará" "Partido Socialista Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARLENE ROCHA SANTOS" "MARLENE ROCHA" "35678" "PMB" "ne" "Pará" "Partido da Mulher Brasileira"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "VICTOR ORENGEL DIAS" "VICTOR DIAS" "45000" "PSDB" "https://www.facebook.com/VictorDiasPa/" "Pará" "Partido da Social Democracia Brasileira"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "FABRICIO PEREIRA DA GAMA" "FABRICIO GAMA" "3333" "PMN" "https://www.facebook.com/fabriciopgama1" "Pará" "Partido da Mobilização Nacional"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "POLIANA QUADROS SILVA" "POLIANA" "65009" "PC do B" "ne" "Pará" "Partido Comunista do Brasil"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "EDUARDO PROTÁZIO FILGUEIRAS" "EDUARDO PROTÁZIO" "50200" "PSOL" "https://www.facebook.com/eduprotaziopsol/" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "EDUARDO JOSÉ MONTEIRO DA COSTA" "PROFESSOR EDUARDO" "23023" "PPS" "https://www.facebook.com/EduardoCosta.Professor/" "Pará" "Partido Popular Socialista"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "WAGNER BACH MARTINS" "VAVÁ MARTINS" "1010" "PRB" "https://www.facebook.com/vavamartinsoficial/" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "TERCIO JUNIOR SOUSA NOGUEIRA" "SOLDADO TÉRCIO" "90901" "PROS" "https://www.facebook.com/deputadosoldadotercio/" "Pará" "Partido Republicano da Ordem Social"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOÃO MARIA SILVA RODRIGUES" "DR. JOAO RODRIGUES" "15700" "MDB" "https://www.facebook.com/drjoaorodriguesoficial/" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARIA IRANILSE BRASIL DIAS PINHEIRO" "PROFESSORA NILSE" "10910" "PRB" "https://www.facebook.com/profnilse/" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JEANIA DOS SANTOS LIMA" "PROF. JEANIA SANTOS" "70977" "AVANTE" "https://www.facebook.com/professorajeania.santos" "Pará" "Avante"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SANDRO AUGUSTO CONTENTE FERNANDEZ" "SANDRO FERNANDEZ" "50222" "PSOL" "https://www.facebook.com/sandro.fernandez.106" "Pará" "Partido Socialismo e Liberdade"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "HENDERSON LIRA PINTO" "HENDERSON PINTO" "1522" "MDB" "https://www.facebook.com/HendersonPintoMDB/" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JACKSON DOUGLAS SANTANA FERREIRA" "JACKSON DO FOLCLORE" "17222" "PSL" "https://www.facebook.com/jackson.douglassantanaferreira" "Pará" "Partido Social Liberal"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSIVAL MORAES QUARESMA" "VADINHO" "65333" "PC do B" "https://www.facebook.com/josivalquaresma.moraesquaresma" "Pará" "Partido Comunista do Brasil"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ANDREIA DOS SANTOS PINHEIRO" "NINA LUZ" "44550" "PRP" "https://www.facebook.com/andreia.santospinheiro" "Pará" "Partido Republicano Progressista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOÃO CLEBER DE SOUZA TORRES" "JOÃO CLEBER" "15002" "MDB" "https://www.facebook.com/JCprefeito2017/" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "EDER LUIZ NASCIMENTO DOS SANTOS" "CABO NASCIMENTO" "5154" "PATRI" "ne" "Pará" "Patriota"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FRANCISCO EVANDRO DA CUNHA PEREIRA" "EVANDRO CUNHA" "12369" "PDT" "ne" "Pará" "Partido Democrático Trabalhista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "LUIZ FURTADO REBELO FILHO" "LUTH REBELO" "45111" "PSDB" "https://www.facebook.com/LuthRebelo45/" "Pará" "Partido da Social Democracia Brasileira"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "ELCIONE THEREZINHA ZAHLUTH BARBALHO" "ELCIONE" "1515" "MDB" "https://www.facebook.com/elcione.barbalho.5" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "PARATE TEMBE" "PARATE TEMBE" "19123" "PODE" "https://www.facebook.com/Parat%C3%AA-Temb%C3%A9-1982109181799558/" "Pará" "Podemos"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ADENILSA CHAVES CONCEIÇÃO" "NILSA CONCEIÇÃO" "31001" "PHS" "https://www.facebook.com/adenilsa.chaves" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SILVIO LOPES AMORIM" "SILVIO AMORIM" "20999" "PSC" "https://www.facebook.com/oSilvioAmorim/" "Pará" "Partido Social Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARCOS VENICIUS DUARTE SOUZA" "MARCOS DUARTE" "65610" "PC do B" "https://www.facebook.com/marcosduartes" "Pará" "Partido Comunista do Brasil"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "MARIA DE NAZARE LAURIDO" "TIA LELE" "5112" "PATRI" "https://www.facebook.com/mariadenazare.laurido.5" "Pará" "Patriota"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARTINHO ARNALDO CAMPOS CARMONA" "MARTINHO CARMONA" "15456" "MDB" "https://www.facebook.com/deputadocarmona" "Pará" "Movimento Democrático Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "FABIO RIBEIRO RIBEIRO" "PROFESSOR FÁBIO RIBEIRO" "51007" "PATRI" "ne" "Pará" "Patriota"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MAURO CEZAR MELO RIBEIRO" "MAURO RIBEIRO" "10700" "PRB" "https://www.facebook.com/mauro.cezar.923171" "Pará" "Partido Republicano Brasileiro"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ANDERSON  CAMPOREZ" "ALEMÃO" "22000" "PR" "https://web.facebook.com/Alem%C3%A3o-22000-Para-Deputado-Estadual-1833318833402032/" "Pará" "Partido da República"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "ORLANDO NASCIMENTO DA SILVA" "ORLANDO NASCIMENTO" "11234" "PP" "https://www.facebook.com/profile.php?id=100009222276918" "Pará" "Progressistas"
"Pará" "country:br/chamber-ed:pa" "NATIONAL_LEGISLATIVE" "Deputado" "CLAUDIMARA MARQUES DE LIMA" "CLAUDIMARA" "5477" "PPL" "https://www.facebook.com/claudimara.marquesdelima.3" "Pará" "Partido Pátria Livre"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "RICARDO MENDES NASCIMENTO" "LECHEVA" "31077" "PHS" "https://www.facebook.com/Lecheva7/" "Pará" "Partido Humanista da Soliedariedade"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "MARCILENA DO SOCORRO DOS SANTOS FERREIRA" "MARCIA MELO" "36000" "PTC" "https://www.facebook.com/marcia.melooficial/" "Pará" "Partido Trabalhista Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "SAMARA NAGIB BORGES NASCIMENTO" "DELEGADA SAMARA BORGES" "20300" "PSC" "https://www.facebook.com/delegadasamaraborges/" "Pará" "Partido Social Cristão"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WALDEMIRO EDUARDO DE ASSIS SANOVA NASCIMENTO" "MIRO SANOVA" "12345" "PDT" "https://www.facebook.com/mirosanovaoficial/?ref=br_rs" "Pará" "Partido Democrático Trabalhista"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "JOSE DAVI PASSOS" "DAVI PASSOS" "65665" "PC do B" "ne" "Pará" "Partido Comunista do Brasil"
"Pará" "country:br/fed:pa" "REGIONAL_LEGISLATIVE" "Deputado do estado" "WALDIR JOSÉ DIAS CABRAL SEGUNDO" "WALDIR SEGUNDO" "33133" "PMN" "https://www.facebook.com/WaldirII/" "Pará" "Partido da Mobilização Nacional"
